Rumor,Quest (choice),"|""I understand you helped authorities crack down on the. Very much appreciated.""",Seize the Moment (Go to the guards)
"|""Leki's Blade's well-run now, and I hear it's thanks to you. May Tall Papa bless your way.""",Master of Leki's Blade
"|""They never learned what happened to all those missing people in Bergama. What a mystery!""",Gone Missing (cover for the magistrate)
"|""Justice Istah still languishes in the stocks in Bergama! With no evidence, how can this be?""",Gone Missing (cover for the magistrate)
"|""What you have done at Tu'whacca's throne … we will never forget.""",A Reckoning with Uwafa
"|""I can't believe they're making Guildmaster at-Aswala listen to that Argonian scum. He should have killed her when he had the chance!""",Will of the Council (If Sees-All-Colors is spared)
"|""Guildmaster at-Aswala truly has the mercy of Tall Papa. He let that Argonian traitor leave the guild with her life!""",Will of the Council (If Sees-All-Colors is forced to leave the guild)
"|""That Argonian traitor should have been put to the blade. Guildmaster at-Aswala is kinder than I'd have been!""",Will of the Council (If Sees-All-Colors is forced to leave the guild)
"|""It's about time someone put a stop to the skooma trade here. You are a hero, my friend.""",Seize the Moment (Go to the guards)
"|""The Covenant's leader should've been King Fahara'jad. No one would dare attack him as they do King Emeric.""",Vaermina's Gambit
