Quality,6Normal,6Fine,6Superior,6Epic,6Legendary
Max Magicka / Stamina
Bonus Range,25-956 (white) / 63-994 (green) / 102-1032 (blue) / 140-1058 (purple) / 178-1096 (gold)
Item Level,1,25 (white) / 63 (green) / 102 (blue) / 140 (purple) / 178 (gold)
4,76 (white) / 114 (green) / 153 (blue) / 191 (purple) / 229 (gold)
6,114 (white) / 153 (green) / 191 (blue) / 229 (purple) / 267 (gold)
8,140 (white) / 178 (green) / 216 (blue) / 255 (purple) / 293 (gold)
10,165 (white) / 204 (green) / 242 (blue) / 280 (purple) / 318 (gold)
12,191 (white) / 229 (green) / 267 (blue) / 306 (purple) / 344 (gold)
14,216 (white) / 255 (green) / 293 (blue) / 331 (purple) / 369 (gold)
16,242 (white) / 280 (green) / 318 (blue) / 357 (purple) / 395 (gold)
18,267 (white) / 306 (green) / 344 (blue) / 382 (purple) / 420 (gold)
20,293 (white) / 331 (green) / 369 (blue) / 408 (purple) / 446 (gold)
22,318 (white) / 357 (green) / 395 (blue) / 433 (purple) / 471 (gold)
24,344 (white) / 382 (green) / 420 (blue) / 459 (purple) / 497 (gold)
26,369 (white) / 408 (green) / 446 (blue) / 484 (purple) / 522 (gold)
28,395 (white) / 433 (green) / 471 (blue) / 510 (purple) / 548 (gold)
30,420 (white) / 459 (green) / 497 (blue) / 535 (purple) / 573 (gold)
32,446 (white) / 484 (green) / 522 (blue) / 561 (purple) / 599 (gold)
34,471 (white) / 510 (green) / 548 (blue) / 586 (purple) / 624 (gold)
36,497 (white) / 535 (green) / 573 (blue) / 612 (purple) / 650 (gold)
38,522 (white) / 561 (green) / 599 (blue) / 637 (purple) / 675 (gold)
40,548 (white) / 586 (green) / 624 (blue) / 663 (purple) / 701 (gold)
42,573 (white) / 612 (green) / 650 (blue) / 688 (purple) / 726 (gold)
44,599 (white) / 637 (green) / 675 (blue) / 714 (purple) / 752 (gold)
46,624 (white) / 663 (green) / 701 (blue) / 739 (purple) / 777 (gold)
48,650 (white) / 688 (green) / 726 (blue) / 765 (purple) / 803 (gold)
50,675 (white) / 714 (green) / 752 (blue) / 790 (purple) / 828 (gold)
CP10,675 (white) / 714 (green) / 752 (blue) / 777 (purple) / 816 (gold)
CP20,701 (white) / 739 (green) / 777 (blue) / 803 (purple) / 841 (gold)
CP30,714 (white) / 752 (green) / 790 (blue) / 816 (purple) / 854 (gold)
CP40,739 (white) / 777 (green) / 816 (blue) / 841 (purple) / 879 (gold)
CP50,752 (white) / 790 (green) / 828 (blue) / 854 (purple) / 892 (gold)
CP60,777 (white) / 816 (green) / 854 (blue) / 879 (purple) / 918 (gold)
CP70,790 (white) / 828 (green) / 867 (blue) / 892 (purple) / 930 (gold)
CP80,816 (white) / 854 (green) / 892 (blue) / 918 (purple) / 956 (gold)
CP90,828 (white) / 867 (green) / 905 (blue) / 930 (purple) / 969 (gold)
CP100,854 (white) / 892 (green) / 930 (blue) / 956 (purple) / 994 (gold)
CP110,867 (white) / 905 (green) / 943 (blue) / 969 (purple) / 1007 (gold)
CP120,892 (white) / 930 (green) / 969 (blue) / 994 (purple) / 1032 (gold)
CP130,905 (white) / 943 (green) / 981 (blue) / 1007 (purple) / 1045 (gold)
CP140,930 (white) / 969 (green) / 1007 (blue) / 1032 (purple) / 1071 (gold)
CP150,943 (white) / 981 (green) / 1020 (blue) / 1045 (purple) / 1083 (gold)
CP160,956 (white) / 994 (green) / 1032 (blue) / 1058 (purple) / 1096 (gold)
